GCF_009731575.1	sample_name	Akkermansia_muciniphila_JCM30893
GCF_009731575.1	collection_date	missing
GCF_009731575.1	env_broad_scale	missing
GCF_009731575.1	env_local_scale	missing
GCF_009731575.1	env_medium	missing
GCF_009731575.1	geo_loc_name	missing
GCF_009731575.1	host	Homo sapiens
GCF_009731575.1	isol_growth_condt	missing
GCF_009731575.1	lat_lon	missing
GCF_009731575.1	locus_tag_prefix	AKMU
GCF_009731575.1	num_replicons	missing
GCF_009731575.1	project_name	A_muchiniphila_JCM30893
GCF_009731575.1	ref_biomaterial	missing
GCF_009731575.1	strain	JCM 30893
GCF_000723745.2	Alias	GCA_000723745
GCF_000723745.2	Broker name	European Nucleotide Archive
GCF_000723745.2	ENA checklist	ERC000011
GCF_000723745.2	INSDC center alias	EBI
GCF_000723745.2	INSDC center name	European Bioinformatics Institute
GCF_000723745.2	INSDC first public	2014-11-20T12:20:15Z
GCF_000723745.2	INSDC last update	2014-11-20T11:56:31Z
GCF_000723745.2	INSDC status	public
GCF_000723745.2	SRA accession	ERS610980
GCF_000723745.2	sample_name	ERS610980
GCF_000723745.2	Title	BioSample entry for genome collection GCA_000723745
GCF_000723745.2	isolate	Urmite
GCF_001688765.2	strain	YL44
GCF_001688765.2	host	Mus musculus
GCF_001688765.2	collection_date	2015-02-26
GCF_001688765.2	geo_loc_name	Switzerland: Bern
GCF_001688765.2	sample_type	whole organism
GCF_002161325.1	ref_biomaterial	missing
GCF_002161325.1	collection_date	2016
GCF_002161325.1	rel_to_oxygen	anaerobe
GCF_002161325.1	host_body_habitat	caecum
GCF_002161325.1	isol_growth_condt	missing
GCF_002161325.1	geo_loc_name	not applicable
GCF_002161325.1	num_replicons	missing
GCF_002161325.1	isolation_source	caecum
GCF_002161325.1	lat_lon	not applicable
GCF_002161325.1	env_medium	not applicable
GCF_002161325.1	biotic_relationship	commensal
GCF_002161325.1	env_broad_scale	not applicable
GCF_002161325.1	strain	An78
GCF_002161325.1	health_state	healthy
GCF_002161325.1	env_local_scale	not applicable
GCF_002161325.1	host	Gallus gallus
GCF_002201495.1	strain	YL44
GCF_002201495.1	geo_loc_name	Switzerland: Zurich
GCF_002201495.1	ref_biomaterial	not applicable
GCF_002201495.1	collection_date	not applicable
GCF_002201495.1	isol_growth_condt	not applicable
GCF_002201495.1	env_local_scale	organic feature
GCF_002201495.1	env_broad_scale	intestine environment
GCF_002201495.1	lat_lon	47 N 8 E
GCF_002201495.1	env_medium	organic material
GCF_002201495.1	num_replicons	not applicable
GCF_002201495.1	host	Mus musculus
GCF_002201495.1	culture_collection	DSM:26127
GCF_002884915.1	strain	GP24
GCF_002884915.1	host	Homo sapiens
GCF_002884915.1	isolation_source	gut microbiota
GCF_002884915.1	collection_date	2015
GCF_002884915.1	geo_loc_name	China
GCF_002884915.1	sample_type	assembly
GCF_002884975.1	strain	GP22
GCF_002884975.1	host	Homo sapiens
GCF_002884975.1	isolation_source	gut microbiota
GCF_002884975.1	collection_date	2015
GCF_002884975.1	geo_loc_name	China
GCF_002884975.1	sample_type	assembly
GCF_002884995.1	strain	GP30
GCF_002884995.1	host	Homo sapiens
GCF_002884995.1	isolation_source	gut microbiota
GCF_002884995.1	collection_date	2015
GCF_002884995.1	geo_loc_name	China
GCF_002884995.1	sample_type	assembly
GCF_002885015.1	strain	GP12
GCF_002885015.1	host	Homo sapiens
GCF_002885015.1	isolation_source	gut microbiota
GCF_002885015.1	collection_date	2015
GCF_002885015.1	geo_loc_name	China
GCF_002885015.1	sample_type	assembly
GCF_002885025.1	strain	GP15
GCF_002885025.1	host	Homo sapiens
GCF_002885025.1	isolation_source	gut microbiota
GCF_002885025.1	collection_date	2015
GCF_002885025.1	geo_loc_name	China
GCF_002885025.1	sample_type	assembly
GCF_002885055.1	strain	GP11
GCF_002885055.1	host	Homo sapiens
GCF_002885055.1	isolation_source	gut microbiota
GCF_002885055.1	collection_date	2015
GCF_002885055.1	geo_loc_name	China
GCF_002885055.1	sample_type	assembly
GCF_002885075.1	strain	GP08
GCF_002885075.1	host	Mus musculus
GCF_002885075.1	isolation_source	gut microbiota
GCF_002885075.1	collection_date	2015
GCF_002885075.1	geo_loc_name	China
GCF_002885075.1	sample_type	assembly
GCF_002885095.1	strain	GP07
GCF_002885095.1	host	Homo sapiens
GCF_002885095.1	isolation_source	gut microbiota
GCF_002885095.1	collection_date	2015
GCF_002885095.1	geo_loc_name	China
GCF_002885095.1	sample_type	assembly
GCF_002885135.1	strain	BSH01
GCF_002885135.1	host	Homo sapiens
GCF_002885135.1	isolation_source	gut microbiota
GCF_002885135.1	collection_date	2011
GCF_002885135.1	geo_loc_name	China
GCF_002885135.1	sample_type	assembly
GCF_002885155.1	strain	GP43
GCF_002885155.1	host	Homo sapiens
GCF_002885155.1	isolation_source	gut microbiota
GCF_002885155.1	collection_date	2015
GCF_002885155.1	geo_loc_name	China
GCF_002885155.1	sample_type	assembly
GCF_002885165.1	strain	GP41
GCF_002885165.1	host	Homo sapiens
GCF_002885165.1	isolation_source	gut microbiota
GCF_002885165.1	collection_date	2015
GCF_002885165.1	geo_loc_name	China
GCF_002885165.1	sample_type	assembly
GCF_002885195.1	strain	GP36
GCF_002885195.1	host	Homo sapiens
GCF_002885195.1	isolation_source	gut microbiota
GCF_002885195.1	collection_date	2015
GCF_002885195.1	geo_loc_name	China
GCF_002885195.1	sample_type	assembly
GCF_002885215.1	strain	GP29
GCF_002885215.1	host	Homo sapiens
GCF_002885215.1	isolation_source	gut microbiota
GCF_002885215.1	collection_date	2015
GCF_002885215.1	geo_loc_name	China
GCF_002885215.1	sample_type	assembly
GCF_002885235.1	strain	GP21
GCF_002885235.1	host	Homo sapiens
GCF_002885235.1	isolation_source	gut microbiota
GCF_002885235.1	collection_date	2015
GCF_002885235.1	geo_loc_name	China
GCF_002885235.1	sample_type	assembly
GCF_002885255.1	strain	GP03
GCF_002885255.1	host	Homo sapiens
GCF_002885255.1	isolation_source	gut microbiota
GCF_002885255.1	collection_date	2015
GCF_002885255.1	geo_loc_name	China
GCF_002885255.1	sample_type	assembly
GCF_002885265.1	strain	GP01
GCF_002885265.1	host	Homo sapiens
GCF_002885265.1	isolation_source	gut microbiota
GCF_002885265.1	collection_date	2015
GCF_002885265.1	geo_loc_name	China
GCF_002885265.1	sample_type	assembly
GCF_002885295.1	strain	GP35
GCF_002885295.1	host	Homo sapiens
GCF_002885295.1	isolation_source	gut microbiota
GCF_002885295.1	collection_date	2015
GCF_002885295.1	geo_loc_name	China
GCF_002885295.1	sample_type	assembly
GCF_002885315.1	strain	GP27
GCF_002885315.1	host	Homo sapiens
GCF_002885315.1	isolation_source	gut microbiota
GCF_002885315.1	collection_date	2015
GCF_002885315.1	geo_loc_name	China
GCF_002885315.1	sample_type	assembly
GCF_002885335.1	strain	GP26
GCF_002885335.1	host	Mus musculus
GCF_002885335.1	isolation_source	gut microbiota
GCF_002885335.1	collection_date	2015
GCF_002885335.1	geo_loc_name	China
GCF_002885335.1	sample_type	assembly
GCF_002885355.1	strain	GP23
GCF_002885355.1	host	Homo sapiens
GCF_002885355.1	isolation_source	gut microbiota
GCF_002885355.1	collection_date	2015
GCF_002885355.1	geo_loc_name	China
GCF_002885355.1	sample_type	assembly
GCF_002885375.1	strain	GP20
GCF_002885375.1	host	Homo sapiens
GCF_002885375.1	isolation_source	gut microbiota
GCF_002885375.1	collection_date	2015
GCF_002885375.1	geo_loc_name	China
GCF_002885375.1	sample_type	assembly
GCF_002885395.1	strain	GP19
GCF_002885395.1	host	Homo sapiens
GCF_002885395.1	isolation_source	gut microbiota
GCF_002885395.1	collection_date	2015
GCF_002885395.1	geo_loc_name	China
GCF_002885395.1	sample_type	assembly
GCF_002885415.1	strain	GP16
GCF_002885415.1	host	Homo sapiens
GCF_002885415.1	isolation_source	gut microbiota
GCF_002885415.1	collection_date	2015
GCF_002885415.1	geo_loc_name	China
GCF_002885415.1	sample_type	assembly
GCF_002885425.1	strain	GP14
GCF_002885425.1	host	Homo sapiens
GCF_002885425.1	isolation_source	gut microbiota
GCF_002885425.1	collection_date	2015
GCF_002885425.1	geo_loc_name	China
GCF_002885425.1	sample_type	assembly
GCF_002885455.1	strain	GP13
GCF_002885455.1	host	Mus musculus
GCF_002885455.1	isolation_source	gut microbiota
GCF_002885455.1	collection_date	2015
GCF_002885455.1	geo_loc_name	China
GCF_002885455.1	sample_type	assembly
GCF_002885465.1	strain	GP02
GCF_002885465.1	host	Homo sapiens
GCF_002885465.1	isolation_source	gut microbiota
GCF_002885465.1	collection_date	2015
GCF_002885465.1	geo_loc_name	China
GCF_002885465.1	sample_type	assembly
GCF_002885475.1	strain	BSM09
GCF_002885475.1	host	Mus musculus
GCF_002885475.1	isolation_source	gut microbiota
GCF_002885475.1	collection_date	2013
GCF_002885475.1	geo_loc_name	China
GCF_002885475.1	sample_type	assembly
